line	text
59	فعلا إنتهى بس صديقي اللى كلمتك عنه مسؤول هنا عن مستشفى متخصص أهو باخد منهم شوية خبره تنفعنى عن علاج القلوب، رغم إنى حاسس قلبى مش معايا.
60	وقلبك فين يا دكتور.
61	قلبي سيبته عندك في الأقصر.
62	على فكره أنا المفروض دلوقتي في وقت نبطشيني وإنت كده معطلني عن حقوق المرضى.
63	ماشى يا دكتوره كلها النهارده خلاص آخر يوم وراجع بكره أسترد قلبي، وكمان هكلم عم بليغ وأقوله يحدد ميعاد الزفاف في أقرب وقت خلاص مبقتش قادر أتحمل دلال الدكتوره إيلاف أكتر من كده.
64	قصدك أيه بدلال الدكتوره إيلاف، يعنى لما نتجوز هتتكبر عليا، لاء...
65	لاء طبعا، بس وقتها هيبقى دلال بشكل تانى، وقتها هتبقى في حضني مش هتعرفى تتهربى مني زى دلوقتي.
66	بينادوا عليا، هقفل سلام.
67	دكتوره إيلاف المريض اللى في العنايه اللى حضرتك متابعه حالته، دخلت من شويه لقيته بيتنفض وهو على جهاز التنفس.
70	إجعدي نتحدت سوا.
71	ربنا يعزك يا بت والله إنت جلبك أبيض، وربنا بالتوكيد هيكرمك بالخير.
72	كتر خيرك يا خاله إجعدي نتحدت بتتعبي نفسك عالفاضى، إجعدي إرتاحي، الدار فاضيه مفيش غيرى إهنه.
75	كتر خيرك يا خاله، بس جوليلى أنت بتشتغلى إهنه من زمان.
76	لاه من يجي خمس سنين بس الست اللى كانت بتشتغل قبلى إهنه تبقى قريبة أمى وكانت ست كبيره ومبقتش قد الخدمه وانا كان الحال ضيق بيا ومحتاجه أشتغل هي حدتت زاهر بيه عني وهو قلبه طيب قالها أجى أشتغل إهنه بالنهار وبعد المغربيه أرجع داري لولادى، بالك زاهر بيه قد ما يبان أنه قاسي ودايما وشه عابس بس هو جواه طيب، ورث قلب المرحومه أمه ومش زي الحج صالح عينيه زايغه وفارغه، وكمان كريم مش بخيل، بس هو كان حظه على قده، بس في الفتره الأخيره ربنا سهل له وبدأت الدنيا تظبط إمعاه حتى ربنا رزقه بيك وشكلك وش السعد عليه.
79	إنت جلبك طيب يا بت، وربنا هيعطيك على قد نيتك بس إصبري، زاهر بيه عاش حياه قاسيه.
80	جصدك عشان أمه ماتت وهو صغير، أنا كمان أمى ماتت على الاقل هو أبوه متجوزش طماعه زي ثريا مرت أبوي...
81	مين اللى جالك إكده، صالح بيه بعد موت أم زاهر إتجوز يجي تلاته ولا اربعه، أكتر واحده فيهم مكملتش إمعاه تلات أربع شهور وتطلب تتطلق عشان تبعد عن قسوته، واللى عرفته إن زاهر بيه كان دايما بتخانق معاه عشانهم وعشان يعاملهم بالراحه، بس هو الشيطان متملك من قلبه.
82	جاعدين تتسايروا عالمسا مفيش شغلانه وراكم غير الرغى وسيرة الخلق.
84	مالكم واجفين إكده، فاتحين خشمكم كيف اللى شوفتوا عفريت إياك، معليش جطعت عليكم الحديت الماسخ، هي مين فيكم الخدامه.
85	أنا الخدامه تحت أمرك يا صالح بيه، انا والست حسني كنا بتحدت في شئون الدار.
88	تؤمر بأيه يا صالح بيه؟
89	أنا خارج دلوك وعاوز لما أعاود ألاجي وكل محترم في الدار، عاوز ديك رومي ولحم ضانى ومعاهم شوية طبيخ، إعملى بلقمتك كمان المجعد بتاعي عاوزه يتنضف زين.
90	وإنت فين جوزك، مش تعرفى هو فين لا تلوف عليه مره تانيه من مقام عيلة الأشرف.
91	ومن مقام عيلة الاشرف إنك ترجع آخر الليل سكران وبتتطوح، عالاقل أبوي راجل عارف ربنا ويعرف يفرق بين الحلال والحرام.
92	كمان لسانك عفش، أنا خارج وعاوز أرجع للدار الاقى اللى أمرت بيه متنفذ.
93	ليه إكده يا بت، غمزتك إنك مترديش عليه.
94	مقدرتش يا خاله، ده راجل زى الشيطان والله حاسه إن هو اللى مانع البركه تدخل الدار دي، ويا خوفي يكون إبنه زيه وكل ليله سهران عند غازيه.
95	زاهر، لاه إطمني زاهر بيه عينه ملانه مش بيبص للحرام.
96	ولا حتى بيبص لل الحلال، يكونش مالوش في الحريم.
97	إستغفر الله، بلاش ظلم يابت يا حسني هو أساسا كارهكك من الاول، يلا ربنا قادر أدعى عليك بأيه يا مرت أبوي.
100	كان نفسى تبقى معايا النهارده وأنا رايحه للدكتوره أكيد مكنتش هتكسف منك زى ما بنكسف من طنط يسريه، أنا من يوم جيت هنا وأوقات بحس بيك يا ماما حواليا، أنا لسه مش عارفه انا حامل في أيه، بس بتمنى يكون أول خلفتي ولد ويكون شبه جاويد بس مش يورث طبعه القاسي ولا الخداع.
101	رايحه فين؟
102	رايحين لدكتورة النسا اللى متابعه حمل سلوان.
103	يلا بينا عشان منتأخرش على ميعاد الدكتوره.
107	مش عاوزين تعرفوا نوع الجنين.
108	كل عطايا ربنا خير.
109	أنا بتمنى ولد.
110	وربنا حقق لك أمنيتك، بس...
111	بس أيه الجنين فيه حاجه، أنا ماشيه على التعليمات اللى قولتيها في آخر متابعه.
112	آخر متابعه مكنش ظهر نوع الجنين وكمان في حاجه تانيه ظهرت المره دى.
113	وأيه هي الحاجه دى؟
114	ظهر جنين تاني في الفحص التليفزيوني، يعنى سلوان حامل في تؤام، بس الجنين التانى مش ظاهر نوعه أيه قافل جسمه.
115	طب وليه مكنش ظاهر من الفحص اللى فات!
116	أوقات بتحصل كتير، بيبقى جنين من الإتنين واضح والتانى مختفى خلفه، بالذات لما بيكون التوأم في كيس واحد في الرحم.
117	يعنى أنا حامل في توأم والإتنين في كيس واحد.
118	أيوا، بس اللى واضح نوع واحد من الإتنين مؤكد ولد.
119	يارب التانى يكون بنت.
120	آمين، بس كمان يا دكتوره سلوان أوقات بتحس مغص في بطنها.
121	المغص ده مش عضوي ده نفسي وعشان كده قولت المفروض تحاول تبقى هاديه ومتتعصبش او تزعل نفسها.
127	الدكتوره قالت لكم أيه.
128	قالت لينا الحمد لله، حتى كمان إديتنا صور إشاعة تلفزيونيه، بتوضح إن الطفلين اللى في بطني بخير.
129	غريبه.
130	مش غريبه، الدكتوره قالت ان الجنين التانى كان متخفى ورا، بس ظهر المره دى في السونار.
131	ربنا يتمملك بخير.
132	شكرا يا عمي كمان الدكتوره قالت لينا نوع جنين من الإتنين ولد والتانى لسه مش ظاهر، بس أنا بتمنى تكون بنت.
133	آمين ربنا يحقق أمنيتك.
134	ساكت ليه يا جاويد.
135	قصدك عاوزنى أقول أيه يا بابا.
136	مش المفروض تبارك لمراتك.
137	أكيد كان هيبارك لها وهما لوحدهم يا صلاح.
138	مبروك يا سلوان.
139	الدكتوره قالت سلوان لازمن تتغذا كويس كمان تبعد عن الزعل والعصبيه، هروح أقول ل توحيده تحط العشا.
140	وأنا على ما العشا يجهز، هطلع أطمن بابا، كان إتصل عليا وإحنا في العياده وقولت له لما هرجع البيت هتصل عليك، وزمانه قلقان.
141	إبقي سلميلى عليه.
143	مالك يا جاويد، إنت مش فرحان إن سلوان حامل في توأم.
